Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,Tap,Correct Button,Discrimination Cue Type,Is Valid Cue,Response Window,Trial Accuracy,Response Time,Cue,Late Response,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,6,Yes,1,TARGET,1,-1,Hit,500,Green Triangle,0,116.883125,98.71529,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,7,No,1,LCL,0,1500,Correct Rejection,0,Pink Hex,1,117.90451,80.2834549,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,8,Yes,1,TARGET,1,-1,Hit,566,Green Triangle,0,117.3581,64.74565,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,9,Yes,1,TARGET,1,-1,Hit,717,Green Triangle,0,118.844475,91.96452,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap & Trace,0,Yes,1,TARGET,1,-1,Hit,2950,Green Triangle,0,117.656471,90.71485,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap & Trace,1,No,1,HCL,0,1500,Correct Rejection,0,Green Hex,1,120.70108,88.46776,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap & Trace,2,No,0,TARGET,1,-1,Miss,0,Green Triangle,0,119.163925,77.85013,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap & Trace,3,No,1,LCL,0,1500,Correct Rejection,0,Pink Hex,1,119.415817,77.11032,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:35.530Z,2020-05-25T23:45:35.530Z,,Tap & Trace,0,Yes,1,TARGET,1,-1,Hit,1450,Green Triangle,0,117.465073,116.420914,Successful,StartingWindow,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:35.530Z,2020-05-25T23:45:35.530Z,,Tap & Trace,1,Yes,1,TARGET,1,-1,Hit,1883,Green Triangle,0,119.281456,94.65532,Successful,StartingWindow,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:35.530Z,2020-05-25T23:45:35.530Z,,Tap & Trace,2,No,1,HCL,0,1500,Correct Rejection,0,Green Hex,1,119.292229,100.070107,Successful,StartingWindow,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
