Participant ID,Created At,Updated At,, O S Version,Age,App Id,Build,Client Time Zone,Client Time Zone Offset,Device Model,Device Type,Games Map Dialog Stage,Games Play Count,Games Scores,Gender,Graphics Device Name,Handedness,I18n,Install Mode,Processor Count,Processor Frequency,Runtime Platform,Section,System Memory Size,Times Finished Game
Ucsfww0100,2019-09-11T21:37:07.000Z,2019-09-12T16:51:20.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":70110,""score"":70110},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":41700,""score"":41700},{""gameName"":""TNT"",""highScore"":130630,""score"":130630},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":20630,""score"":20630},{""gameName"":""SpatialCueing"",""highScore"":22960,""score"":22960}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
Ucsfww0101,2019-09-11T21:32:39.000Z,2019-09-12T16:51:45.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":22270,""score"":22270},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":2540,""score"":2540}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0103,2019-09-11T21:28:19.000Z,2019-09-12T16:57:51.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":44600,""score"":44600},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-12800,""score"":-12800},{""gameName"":""TNT"",""highScore"":88070,""score"":88070},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SAAT"",""highScore"":8200,""score"":8200}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0109,2019-09-11T21:19:42.000Z,2019-09-12T16:56:33.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":3},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":26290,""score"":26290},{""gameName"":""SpatialCueing"",""highScore"":28240,""score"":28240},{""gameName"":""SAAT"",""highScore"":7840,""score"":7840},{""gameName"":""FlankerArrow"",""highScore"":12800,""score"":12800},{""gameName"":""TNT"",""highScore"":30070,""score"":30070},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
Ucsfww0110,2019-09-11T21:21:01.000Z,2019-09-12T16:45:07.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":42600,""score"":42600},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":27900,""score"":27900}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0111,2019-09-11T21:22:23.000Z,2019-09-12T16:56:12.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":30830,""score"":30830},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":17800,""score"":17800},{""gameName"":""TNT"",""highScore"":105260,""score"":105260},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0112,2019-09-11T21:34:28.000Z,2019-09-12T16:36:10.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":50340,""score"":50340},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":2580,""score"":2580}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0113,2019-09-11T21:31:11.000Z,2019-09-12T16:55:36.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":17020,""score"":17020},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-600,""score"":-600},{""gameName"":""TNT"",""highScore"":125570,""score"":125570},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0114,2019-09-11T21:27:01.000Z,2019-09-12T16:54:16.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":27870,""score"":27870},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":700,""score"":700},{""gameName"":""TNT"",""highScore"":248070,""score"":248070},{""gameName"":""SpatialSpan"",""highScore"":0,""score"":0}]",MALE,Apple A7 GPU,LEFT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0115,2019-09-11T21:24:40.000Z,2019-09-12T19:35:33.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad5,1",Handheld,0,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":17540,""score"":17540},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":5820,""score"":5820},{""gameName"":""TNT"",""highScore"":224570,""score"":224570},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SAAT"",""highScore"":11050,""score"":11050},{""gameName"":""SpatialCueing"",""highScore"":28490,""score"":28490}]",FEMALE,Apple A8 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,1988,1
Ucsfww0117,2019-09-11T21:25:30.000Z,2019-09-12T18:42:48.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":36970,""score"":36970},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":3560,""score"":3560},{""gameName"":""TNT"",""highScore"":62240,""score"":62240},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0119,2019-09-11T21:23:30.000Z,2019-09-12T16:55:50.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":44630,""score"":44630},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-340,""score"":-340},{""gameName"":""TNT"",""highScore"":163310,""score"":163310},{""gameName"":""SpatialSpan"",""highScore"":4000,""score"":4000}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
ucsfww0122,2019-09-12T17:36:54.000Z,2019-09-12T18:25:36.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":25960,""score"":25960},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":30,""score"":30},{""gameName"":""TNT"",""highScore"":125620,""score"":125620},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0123,2019-09-12T17:36:55.000Z,2019-09-12T18:24:20.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":13870,""score"":13870},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":4430,""score"":4430},{""gameName"":""TNT"",""highScore"":206630,""score"":206630},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0124,2019-09-12T17:59:24.000Z,2019-09-12T18:27:27.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":22290,""score"":22290},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SAAT"",""highScore"":-300,""score"":-300},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0126,2019-09-12T17:32:04.000Z,2019-09-12T18:27:21.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":20280,""score"":20280},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":5470,""score"":5470},{""gameName"":""TNT"",""highScore"":165080,""score"":165080},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":10630,""score"":10630}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
ucsfww0127,2019-09-12T17:34:07.000Z,2019-09-12T18:24:57.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":49890,""score"":49890},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":21810,""score"":21810},{""gameName"":""TNT"",""highScore"":196340,""score"":196340},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000},{""gameName"":""SAAT"",""highScore"":18260,""score"":18260},{""gameName"":""SpatialCueing"",""highScore"":32910,""score"":32910}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,2
Ucsfww0130,2019-09-11T22:18:25.000Z,2019-09-12T18:28:59.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":41740,""score"":41740},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":1150,""score"":1150},{""gameName"":""TNT"",""highScore"":100080,""score"":100080},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":17030,""score"":17030},{""gameName"":""SpatialCueing"",""highScore"":36930,""score"":36930}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
ucsfww0131,2019-09-12T17:36:47.000Z,2019-09-12T18:26:04.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":54500,""score"":54500},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":7680,""score"":7680},{""gameName"":""TNT"",""highScore"":153450,""score"":153450},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":1450,""score"":1450},{""gameName"":""SpatialCueing"",""highScore"":25590,""score"":25590}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
Ucsfww0132,2019-09-12T17:33:15.000Z,2019-09-12T18:22:27.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":43360,""score"":43360},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-3920,""score"":-3920},{""gameName"":""TNT"",""highScore"":120700,""score"":120700},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SAAT"",""highScore"":26800,""score"":26800},{""gameName"":""SpatialCueing"",""highScore"":43290,""score"":43290}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0133,2019-09-12T17:35:29.000Z,2019-09-12T18:26:28.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":37510,""score"":37510},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":7790,""score"":7790},{""gameName"":""TNT"",""highScore"":52560,""score"":52560},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":31850,""score"":31850},{""gameName"":""SpatialCueing"",""highScore"":65380,""score"":65380}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0137,2019-09-11T22:19:53.000Z,2019-09-12T18:01:25.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.13,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":26080,""score"":26080},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":9120,""score"":9120}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
